标题：信用资产
营业部名称：华泰证券(27)
股东：素养鸣石量化18号

------------------------------
担保资产:113863394.42 	 融资合约金额:0.00 	 现金资产:5606283.91
融资限额:100000000.00 	 合约负债总额:29015467.46 	 融券合约金额:27117532.10
可取金额:4106298.91 	 融券限额:100000000.00 	 净资产:84847926.96
融资合约利息:0.00 	 可用还款金额:4106298.91 	 融资额度:72882467.90
维持担保比例:3.9242 	 融券合约利息:0.00 	 可买券还券资金:5606283.91
融券额度:72882467.90 	 科创板集中度:0.000000 	 可用保证金:43627761.09
合约费用:0.00 	 可买担保品资金:4106298.91 	 融资合约盈亏:0.00
可转出资产:26816992.04 	 其他费用:0.00 	 信用买标的资金:4106298.91
融券合约盈亏:-1242585.40 	 待还款总额:0.00 	 币种名称:人民币

------------------------------
证券代码	证券名称	股票余额	可用余额	冻结数量	成本价	保本价	市价	盈亏比例()	盈亏(约)	市值(约)	交易市场	股东帐户	在途数量	货币单位	
511990	华宝添益	741939	741939	0	99.719	99.719	99.691	-0.03	-20774.292	73964640.849	上海Ａ	E050575160	0	人民币	
600004	白云机场	1300	1300	0	16.906	16.927	16.680	-1.46	-320.918	21684.000	上海Ａ	E050575160	0	人民币	
600006	东风汽车	300	300	0	4.071	4.092	4.250	3.88	47.400	1275.000	上海Ａ	E050575160	0	人民币	
600009	上海机场	800	800	0	73.563	73.650	73.630	-0.03	-15.907	58904.000	上海Ａ	E050575160	0	人民币	
600011	华能国际	1000	1000	0	4.371	4.380	4.380	-0.01	-0.468	4380.000	上海Ａ	E050575160	0	人民币	
600018	上港集团	700	700	0	4.211	4.222	4.180	-1.01	-29.685	2926.000	上海Ａ	E050575160	0	人民币	
600026	中远海能	200	200	0	6.721	6.753	6.690	-0.94	-12.565	1338.000	上海Ａ	E050575160	0	人民币	
600028	中国石化	400	400	0	4.228	4.245	4.260	0.36	6.062	1704.000	上海Ａ	E050575160	0	人民币	
600029	南方航空	1000	1000	0	5.121	5.131	5.120	-0.22	-11.222	5120.000	上海Ａ	E050575160	0	人民币	
600031	三一重工	300	300	0	18.743	18.779	19.000	1.18	66.286	5700.000	上海Ａ	E050575160	0	人民币	
600037	歌华有线	3200	3200	0	9.777	9.789	13.710	40.06	12533.831	43872.000	上海Ａ	E050575160	0	人民币	
600039	四川路桥	800	800	0	4.061	4.071	4.050	-0.53	-17.105	3240.000	上海Ａ	E050575160	0	人民币	
600048	保利地产	1900	1900	0	14.911	14.929	15.240	2.09	590.565	28956.000	上海Ａ	E050575160	0	人民币	
600053	九鼎投资	200	200	0	23.598	23.647	26.880	13.69	645.916	5376.000	上海Ａ	E050575160	0	人民币	
600055	万东医疗	1800	1800	0	17.167	17.187	16.500	-4.00	-1235.894	29700.000	上海Ａ	E050575160	0	人民币	
600056	中国医药	600	600	0	13.567	13.589	13.740	1.11	90.391	8244.000	上海Ａ	E050575160	0	人民币	
600057	厦门象屿	200	200	0	6.171	6.202	6.180	-0.36	-4.461	1236.000	上海Ａ	E050575160	0	人民币	
600059	古越龙山	4000	4000	0	9.592	9.603	9.510	-0.97	-372.887	38040.000	上海Ａ	E050575160	0	人民币	
600060	海信视像	1500	1500	0	12.746	12.762	13.340	4.53	865.590	20010.000	上海Ａ	E050575160	0	人民币	
600066	宇通客车	500	500	0	11.772	11.794	12.190	3.36	197.783	6095.000	上海Ａ	E050575160	0	人民币	
600068	葛洲坝	100	100	0	6.099	6.155	6.080	-1.23	-7.520	608.000	上海Ａ	E050575160	0	人民币	
600072	中船科技	200	200	0	11.222	11.258	11.250	-0.08	-1.695	2250.000	上海Ａ	E050575160	0	人民币	
600073	上海梅林	4600	4600	0	9.600	9.611	9.350	-2.72	-1200.752	43010.000	上海Ａ	E050575160	0	人民币	
600075	新疆天业	400	400	0	4.673	4.690	4.700	0.21	3.882	1880.000	上海Ａ	E050575160	0	人民币	
600079	人福医药	3900	3900	0	20.072	20.096	22.500	11.96	9365.655	87750.000	上海Ａ	E050575160	0	人民币	
600088	中视传媒	200	200	0	12.552	12.590	12.510	-0.64	-15.952	2502.000	上海Ａ	E050575160	0	人民币	
600093	易见股份	100	100	0	11.442	11.504	11.570	0.58	6.620	1157.000	上海Ａ	E050575160	0	人民币	
600096	云天化	200	200	0	4.881	4.911	4.870	-0.84	-8.193	974.000	上海Ａ	E050575160	0	人民币	
600100	同方股份	2200	2200	0	7.484	7.494	7.550	0.75	123.258	16610.000	上海Ａ	E050575160	0	人民币	
600105	永鼎股份	600	600	0	4.126	4.139	4.100	-0.93	-23.109	2460.000	上海Ａ	E050575160	0	人民币	
600109	国金证券	3500	3500	0	10.655	10.668	10.740	0.68	253.144	37590.000	上海Ａ	E050575160	0	人民币	
600110	诺德股份	900	900	0	4.585	4.595	4.470	-2.73	-112.603	4023.000	上海Ａ	E050575160	0	人民币	
600114	东睦股份	3600	3600	0	9.585	9.596	9.640	0.46	157.049	34704.000	上海Ａ	E050575160	0	人民币	
600115	东方航空	2400	2400	0	4.256	4.262	4.200	-1.47	-149.682	10080.000	上海Ａ	E050575160	0	人民币	
600116	三峡水利	100	100	0	8.002	8.060	8.080	0.25	1.976	808.000	上海Ａ	E050575160	0	人民币	
600118	中国卫星	8800	8800	0	33.643	33.683	32.870	-2.41	-7143.722	289256.000	上海Ａ	E050575160	0	人民币	
600120	浙江东方	600	600	0	6.421	6.436	6.390	-0.71	-27.511	3834.000	上海Ａ	E050575160	0	人民币	
600126	杭钢股份	6900	6900	0	9.622	9.633	9.480	-1.59	-1056.986	65412.000	上海Ａ	E050575160	0	人民币	
600129	太极集团	100	100	0	12.662	12.725	13.100	2.96	37.464	1310.000	上海Ａ	E050575160	0	人民币	
600131	国网信通	400	400	0	18.219	18.250	18.940	3.78	275.672	7576.000	上海Ａ	E050575160	0	人民币	
600132	重庆啤酒	400	400	0	56.319	56.389	60.310	6.96	1566.794	24124.000	上海Ａ	E050575160	0	人民币	
600136	当代文体	300	300	0	8.442	8.467	8.540	0.86	21.787	2562.000	上海Ａ	E050575160	0	人民币	
600138	中青旅	2000	2000	0	10.323	10.336	10.050	-2.77	-571.502	20100.000	上海Ａ	E050575160	0	人民币	
600141	兴发集团	200	200	0	9.272	9.306	9.210	-1.04	-19.279	1842.000	上海Ａ	E050575160	0	人民币	
600143	金发科技	37100	37100	0	12.599	12.614	12.740	1.00	4673.368	472654.000	上海Ａ	E050575160	0	人民币	
600151	航天机电	1000	1000	0	4.921	4.931	4.900	-0.63	-30.998	4900.000	上海Ａ	E050575160	0	人民币	
600153	建发股份	900	900	0	8.862	8.877	8.790	-0.98	-77.869	7911.000	上海Ａ	E050575160	0	人民币	
600158	中体产业	100	100	0	8.512	8.571	8.500	-0.83	-7.067	850.000	上海Ａ	E050575160	0	人民币	
600160	巨化股份	800	800	0	6.791	6.804	6.770	-0.50	-27.324	5416.000	上海Ａ	E050575160	0	人民币	
600161	天坛生物	600	600	0	39.704	39.753	40.200	1.13	267.998	24120.000	上海Ａ	E050575160	0	人民币	
600168	武汉控股	500	500	0	7.382	7.400	7.700	4.07	150.073	3850.000	上海Ａ	E050575160	0	人民币	
600176	中国巨石	1400	1400	0	9.022	9.035	9.020	-0.16	-20.681	12628.000	上海Ａ	E050575160	0	人民币	
600180	瑞茂通	200	200	0	6.206	6.237	6.240	0.04	0.527	1248.000	上海Ａ	E050575160	0	人民币	
600183	生益科技	2400	2400	0	29.400	29.435	28.250	-4.03	-2840.004	67800.000	上海Ａ	E050575160	0	人民币	
600184	XD光电股	200	200	0	9.720	9.755	9.730	-0.26	-4.985	1946.000	上海Ａ	E050575160	0	人民币	
600185	格力地产	700	700	0	5.341	5.354	12.500	133.67	4997.375	8750.000	上海Ａ	E050575160	0	人民币	
600195	中牧股份	600	600	0	16.328	16.353	14.470	-11.52	-1128.656	8682.000	上海Ａ	E050575160	0	人民币	
600196	复星医药	2700	2700	0	37.904	37.949	31.520	-16.94	-17337.223	85104.000	上海Ａ	E050575160	0	人民币	
600197	伊力特	400	400	0	14.248	14.275	14.560	2.00	113.860	5824.000	上海Ａ	E050575160	0	人民币	
600200	江苏吴中	1200	1200	0	6.339	6.350	6.300	-0.78	-59.511	7560.000	上海Ａ	E050575160	0	人民币	
600203	福日电子	1800	1800	0	9.780	9.793	9.850	0.58	102.915	17730.000	上海Ａ	E050575160	0	人民币	
600206	有研新材	1700	1700	0	12.896	12.912	13.910	7.73	1694.680	23647.000	上海Ａ	E050575160	0	人民币	
600207	安彩高科	300	300	0	4.241	4.262	4.340	1.84	23.372	1302.000	上海Ａ	E050575160	0	人民币	
600210	紫江企业	100	100	0	4.267	4.321	4.340	0.44	1.857	434.000	上海Ａ	E050575160	0	人民币	
600211	西藏药业	1400	1400	0	36.764	36.807	36.690	-0.32	-164.212	51366.000	上海Ａ	E050575160	0	人民币	
600216	浙江医药	2200	2200	0	16.303	16.322	16.800	2.93	1049.787	36960.000	上海Ａ	E050575160	0	人民币	
600218	全柴动力	100	100	0	9.082	9.141	9.030	-1.23	-11.121	903.000	上海Ａ	E050575160	0	人民币	
600223	鲁商发展	5200	5200	0	7.939	7.948	8.120	2.16	891.376	42224.000	上海Ａ	E050575160	0	人民币	
600229	城市传媒	100	100	0	7.021	7.078	7.220	2.02	14.164	722.000	上海Ａ	E050575160	0	人民币	
600230	沧州大化	300	300	0	8.512	8.537	8.410	-1.50	-38.173	2523.000	上海Ａ	E050575160	0	人民币	
600233	圆通速递	600	600	0	13.638	13.660	13.600	-0.44	-36.123	8160.000	上海Ａ	E050575160	0	人民币	
600246	万通地产	1000	1000	0	6.790	6.802	8.660	27.34	1856.167	8660.000	上海Ａ	E050575160	0	人民币	
600258	首旅酒店	1300	1300	0	15.137	15.156	16.140	6.49	1277.498	20982.000	上海Ａ	E050575160	0	人民币	
600268	国电南自	5200	5200	0	8.588	8.598	8.670	0.84	373.201	45084.000	上海Ａ	E050575160	0	人民币	
600276	恒瑞医药	1320	1320	0	79.071	79.164	81.000	2.32	2420.114	106920.000	上海Ａ	E050575160	0	人民币	
600278	东方创业	200	200	0	9.122	9.156	9.400	2.67	48.682	1880.000	上海Ａ	E050575160	0	人民币	
600288	大恒科技	300	300	0	12.032	12.061	12.160	0.82	29.679	3648.000	上海Ａ	E050575160	0	人民币	
600291	西水股份	3600	3600	0	8.386	8.396	8.520	1.48	446.115	30672.000	上海Ａ	E050575160	0	人民币	
600298	安琪酵母	500	500	0	40.631	40.682	40.360	-0.79	-161.084	20180.000	上海Ａ	E050575160	0	人民币	
600305	DR恒顺醋	1536	1200	0	22.407	22.433	17.390	-22.48	-7738.357	26711.040	上海Ａ	E050575160	0	人民币	
600309	万华化学	800	800	0	45.216	45.269	49.940	10.32	3732.057	39952.000	上海Ａ	E050575160	0	人民币	
600315	上海家化	600	600	0	38.364	38.412	38.430	0.05	11.081	23058.000	上海Ａ	E050575160	0	人民币	
600316	洪都航空	300	300	0	13.763	13.794	13.850	0.41	16.862	4155.000	上海Ａ	E050575160	0	人民币	
600323	瀚蓝环境	300	300	0	21.411	21.450	22.200	3.50	224.907	6660.000	上海Ａ	E050575160	0	人民币	
600326	西藏天路	300	300	0	6.841	6.865	6.830	-0.51	-10.390	2049.000	上海Ａ	E050575160	0	人民币	
600329	中新药业	2200	2200	0	16.039	16.058	16.200	0.89	312.145	35640.000	上海Ａ	E050575160	0	人民币	
600330	天通股份	16053	16053	0	9.881	9.893	10.200	3.11	4927.693	163740.600	上海Ａ	E050575160	0	人民币	
600336	澳柯玛	2100	2100	0	6.027	6.036	6.480	7.37	932.420	13608.000	上海Ａ	E050575160	0	人民币	
600337	美克家居	4000	4000	0	4.741	4.747	4.830	1.75	331.294	19320.000	上海Ａ	E050575160	0	人民币	
600338	西藏珠峰	1400	1400	0	8.603	8.615	8.380	-2.73	-329.167	11732.000	上海Ａ	E050575160	0	人民币	
600340	华夏幸福	500	500	0	23.220	23.254	22.500	-3.24	-376.475	11250.000	上海Ａ	E050575160	0	人民币	
600343	航天动力	100	100	0	8.282	8.341	8.180	-1.94	-16.034	818.000	上海Ａ	E050575160	0	人民币	
600350	山东高速	800	800	0	5.681	5.693	5.780	1.53	69.484	4624.000	上海Ａ	E050575160	0	人民币	
600360	华微电子	11300	11300	0	7.589	7.598	9.060	19.24	16501.494	102378.000	上海Ａ	E050575160	0	人民币	
600373	中文传媒	200	200	0	12.117	12.154	11.810	-2.84	-68.809	2362.000	上海Ａ	E050575160	0	人民币	
600378	昊华科技	100	100	0	23.798	23.872	20.150	-15.63	-371.855	2015.000	上海Ａ	E050575160	0	人民币	
600380	健康元	1000	1000	0	13.623	13.642	13.450	-1.41	-191.719	13450.000	上海Ａ	E050575160	0	人民币	
600383	金地集团	500	500	0	13.800	13.824	13.770	-0.39	-27.023	6885.000	上海Ａ	E050575160	0	人民币	
600387	海越能源	400	400	0	6.376	6.395	7.990	24.99	637.340	3196.000	上海Ａ	E050575160	0	人民币	
600388	龙净环保	100	100	0	8.852	8.911	8.930	0.21	1.889	893.000	上海Ａ	E050575160	0	人民币	
600391	航发科技	3000	3000	0	17.470	17.491	19.020	8.74	4582.669	57060.000	上海Ａ	E050575160	0	人民币	
600409	三友化工	1400	1400	0	4.569	4.577	4.660	1.81	115.746	6524.000	上海Ａ	E050575160	0	人民币	
600418	江淮汽车	1000	1000	0	6.091	6.102	9.330	52.94	3224.483	9330.000	上海Ａ	E050575160	0	人民币	
600420	现代制药	100	100	0	8.842	8.901	9.010	1.23	10.881	901.000	上海Ａ	E050575160	0	人民币	
600422	昆药集团	200	200	0	9.712	9.747	9.700	-0.48	-9.379	1940.000	上海Ａ	E050575160	0	人民币	
600426	华鲁恒升	700	700	0	17.792	17.817	18.630	4.56	568.298	13041.000	上海Ａ	E050575160	0	人民币	
600435	北方导航	500	500	0	7.847	7.865	7.770	-1.21	-47.463	3885.000	上海Ａ	E050575160	0	人民币	
600436	片仔癀	200	200	0	144.977	145.150	151.800	4.58	1328.633	30360.000	上海Ａ	E050575160	0	人民币	
600438	通威股份	7900	7900	0	14.255	14.272	14.100	-1.20	-1355.940	111390.000	上海Ａ	E050575160	0	人民币	
600446	金证股份	700	700	0	17.663	17.688	17.350	-1.91	-236.488	12145.000	上海Ａ	E050575160	0	人民币	
600449	宁夏建材	400	400	0	13.183	13.209	12.510	-5.30	-279.304	5004.000	上海Ａ	E050575160	0	人民币	
600456	宝钛股份	400	400	0	25.640	25.679	25.400	-1.09	-111.363	10160.000	上海Ａ	E050575160	0	人民币	
600460	士兰微	1000	1000	0	14.943	14.963	14.850	-0.76	-113.147	14850.000	上海Ａ	E050575160	0	人民币	
600466	蓝光发展	100	100	0	5.281	5.336	5.260	-1.45	-7.637	526.000	上海Ａ	E050575160	0	人民币	
600479	千金药业	200	200	0	9.302	9.337	9.490	1.65	30.664	1898.000	上海Ａ	E050575160	0	人民币	
600480	凌云股份	1800	1800	0	11.260	11.274	10.920	-3.14	-637.049	19656.000	上海Ａ	E050575160	0	人民币	
600486	扬农化工	100	100	0	87.516	87.655	87.010	-0.74	-64.475	8701.000	上海Ａ	E050575160	0	人民币	
600487	亨通光电	1600	1600	0	17.003	17.023	16.900	-0.73	-197.381	27040.000	上海Ａ	E050575160	0	人民币	
600488	天药股份	100	100	0	4.431	4.486	4.410	-1.70	-7.550	441.000	上海Ａ	E050575160	0	人民币	
600499	科达洁能	100	100	0	3.981	4.035	4.160	3.13	12.476	416.000	上海Ａ	E050575160	0	人民币	
600501	航天晨光	1200	1200	0	8.654	8.667	8.910	2.81	291.294	10692.000	上海Ａ	E050575160	0	人民币	
600505	西昌电力	100	100	0	9.232	9.291	8.990	-3.26	-30.117	899.000	上海Ａ	E050575160	0	人民币	
600510	黑牡丹	600	600	0	8.071	8.088	8.200	1.39	67.382	4920.000	上海Ａ	E050575160	0	人民币	
600511	国药股份	1200	1200	0	32.633	32.672	31.600	-3.28	-1284.346	37920.000	上海Ａ	E050575160	0	人民币	
600517	国网英大	300	300	0	7.011	7.035	6.950	-1.21	-25.427	2085.000	上海Ａ	E050575160	0	人民币	
600521	华海药业	3600	3600	0	28.202	28.235	29.130	3.17	3217.056	104868.000	上海Ａ	E050575160	0	人民币	
600522	中天科技	27200	27200	0	12.168	12.182	12.070	-0.92	-3052.999	328304.000	上海Ａ	E050575160	0	人民币	
600523	贵航股份	1200	1200	0	17.453	17.475	17.200	-1.57	-329.653	20640.000	上海Ａ	E050575160	0	人民币	
600525	长园集团	1000	1000	0	5.046	5.056	4.950	-2.10	-106.049	4950.000	上海Ａ	E050575160	0	人民币	
600529	山东药玻	300	300	0	44.358	44.420	43.880	-1.22	-161.827	13164.000	上海Ａ	E050575160	0	人民币	
600531	豫光金铅	400	400	0	4.011	4.028	3.940	-2.18	-35.008	1576.000	上海Ａ	E050575160	0	人民币	
600535	天士力	400	400	0	14.680	14.708	14.980	1.85	108.888	5992.000	上海Ａ	E050575160	0	人民币	
600536	中国软件	800	800	0	78.287	78.379	81.280	3.70	2317.672	65024.000	上海Ａ	E050575160	0	人民币	
600538	国发股份	100	100	0	7.872	7.930	7.920	-0.13	-1.008	792.000	上海Ａ	E050575160	0	人民币	
600545	卓郎智能	200	200	0	5.021	5.051	4.980	-1.42	-14.216	996.000	上海Ａ	E050575160	0	人民币	
600546	山煤国际	6800	6800	0	10.944	10.957	11.030	0.67	496.295	75004.000	上海Ａ	E050575160	0	人民币	
600548	深高速	100	100	0	9.452	9.512	9.210	-3.19	-30.139	921.000	上海Ａ	E050575160	0	人民币	
600549	厦门钨业	1400	1400	0	12.252	12.268	12.080	-1.53	-263.050	16912.000	上海Ａ	E050575160	0	人民币	
600550	保变电气	6100	6100	0	5.135	5.141	5.440	5.82	1821.343	33184.000	上海Ａ	E050575160	0	人民币	
600552	凯盛科技	200	200	0	5.369	5.400	5.480	1.50	16.082	1096.000	上海Ａ	E050575160	0	人民币	
600557	康缘药业	100	100	0	13.552	13.616	14.100	3.57	48.362	1410.000	上海Ａ	E050575160	0	人民币	
600559	老白干酒	1200	1200	0	9.562	9.576	9.550	-0.27	-31.089	11460.000	上海Ａ	E050575160	0	人民币	
600563	法拉电子	100	100	0	53.752	53.857	53.340	-0.96	-51.641	5334.000	上海Ａ	E050575160	0	人民币	
600566	济川药业	600	600	0	22.437	22.468	22.430	-0.17	-22.927	13458.000	上海Ａ	E050575160	0	人民币	
600570	恒生电子	1100	1100	0	94.540	94.652	110.010	16.23	16874.207	121011.000	上海Ａ	E050575160	0	人民币	
600579	克劳斯	300	300	0	5.558	5.580	5.570	-0.19	-3.104	1671.000	上海Ａ	E050575160	0	人民币	
600580	卧龙电驱	4000	4000	0	11.095	11.108	11.730	5.60	2484.634	46920.000	上海Ａ	E050575160	0	人民币	
600583	海油工程	200	200	0	4.746	4.776	4.740	-0.76	-7.167	948.000	上海Ａ	E050575160	0	人民币	
600587	新华医疗	300	300	0	14.973	15.005	15.010	0.03	1.507	4503.000	上海Ａ	E050575160	0	人民币	
600588	用友网络	1480	1480	0	33.153	33.192	36.260	9.24	4535.036	53664.800	上海Ａ	E050575160	0	人民币	
600589	广东榕泰	3900	3900	0	6.320	6.328	6.450	1.93	476.342	25155.000	上海Ａ	E050575160	0	人民币	
600592	龙溪股份	300	300	0	12.482	12.511	12.390	-0.97	-36.391	3717.000	上海Ａ	E050575160	0	人民币	
600594	益佰制药	1000	1000	0	5.571	5.582	5.580	-0.03	-1.692	5580.000	上海Ａ	E050575160	0	人民币	
600596	新安股份	200	200	0	8.342	8.376	8.270	-1.26	-21.087	1654.000	上海Ａ	E050575160	0	人民币	
600598	北大荒	2400	2400	0	14.803	14.820	15.280	3.10	1101.527	36672.000	上海Ａ	E050575160	0	人民币	
600600	青岛啤酒	400	400	0	61.293	61.368	63.500	3.48	851.892	25400.000	上海Ａ	E050575160	0	人民币	
600602	云赛智联	500	500	0	7.483	7.501	7.440	-0.81	-30.294	3720.000	上海Ａ	E050575160	0	人民币	
600604	XD市北高	2500	2500	0	8.361	8.372	8.350	-0.26	-53.793	20875.000	上海Ａ	E050575160	0	人民币	
600609	金杯汽车	1800	1800	0	5.489	5.497	5.820	5.87	580.114	10476.000	上海Ａ	E050575160	0	人民币	
600612	老凤祥	100	100	0	43.778	43.873	45.850	4.51	197.523	4585.000	上海Ａ	E050575160	0	人民币	
600618	氯碱化工	100	100	0	7.161	7.218	7.240	0.30	2.162	724.000	上海Ａ	E050575160	0	人民币	
600620	天宸股份	300	300	0	6.181	6.204	6.250	0.74	13.787	1875.000	上海Ａ	E050575160	0	人民币	
600621	华鑫股份	100	100	0	17.683	17.751	17.000	-4.24	-75.034	1700.000	上海Ａ	E050575160	0	人民币	
600622	光大嘉宝	2300	2300	0	4.091	4.097	4.150	1.29	120.964	9545.000	上海Ａ	E050575160	0	人民币	
600626	申达股份	800	800	0	5.551	5.563	5.450	-2.03	-90.247	4360.000	上海Ａ	E050575160	0	人民币	
600629	华建集团	100	100	0	8.602	8.661	8.470	-2.22	-19.064	847.000	上海Ａ	E050575160	0	人民币	
600633	浙数文化	100	100	0	9.462	9.522	9.440	-0.86	-8.163	944.000	上海Ａ	E050575160	0	人民币	
600635	大众公用	1400	1400	0	4.416	4.424	4.380	-1.00	-61.655	6132.000	上海Ａ	E050575160	0	人民币	
600636	国新文化	200	200	0	11.802	11.839	11.720	-1.01	-23.791	2344.000	上海Ａ	E050575160	0	人民币	
600637	东方明珠	2500	2500	0	10.062	10.074	10.000	-0.74	-185.500	25000.000	上海Ａ	E050575160	0	人民币	
600638	新黄浦	200	200	0	5.691	5.722	5.750	0.49	5.627	1150.000	上海Ａ	E050575160	0	人民币	
600639	浦东金桥	200	200	0	14.958	14.998	15.160	1.08	32.307	3032.000	上海Ａ	E050575160	0	人民币	
600640	号百控股	800	800	0	18.621	18.646	16.740	-10.23	-1523.460	13392.000	上海Ａ	E050575160	0	人民币	
600641	万业企业	1000	1000	0	21.674	21.701	21.090	-2.82	-610.512	21090.000	上海Ａ	E050575160	0	人民币	
600643	爱建集团	100	100	0	7.962	8.020	7.930	-1.13	-9.009	793.000	上海Ａ	E050575160	0	人民币	
600645	中源协和	200	200	0	20.439	20.485	20.320	-0.81	-32.945	4064.000	上海Ａ	E050575160	0	人民币	
600649	城投控股	200	200	0	5.431	5.462	5.400	-1.13	-12.302	1080.000	上海Ａ	E050575160	0	人民币	
600650	锦江投资	100	100	0	9.782	9.842	9.650	-1.96	-19.184	965.000	上海Ａ	E050575160	0	人民币	
600658	电子城	8000	8000	0	6.076	6.083	5.750	-5.48	-2662.280	46000.000	上海Ａ	E050575160	0	人民币	
600660	福耀玻璃	500	500	0	20.786	20.817	20.810	-0.04	-3.613	10405.000	上海Ａ	E050575160	0	人民币	
600667	太极实业	6500	6500	0	10.768	10.781	11.750	8.99	6292.877	76375.000	上海Ａ	E050575160	0	人民币	
600676	交运股份	1600	1600	0	5.249	5.257	5.380	2.33	195.820	8608.000	上海Ａ	E050575160	0	人民币	
600682	南京新百	1400	1400	0	9.339	9.352	9.310	-0.45	-58.895	13034.000	上海Ａ	E050575160	0	人民币	
600694	大商股份	200	200	0	25.345	25.396	25.430	0.13	6.812	5086.000	上海Ａ	E050575160	0	人民币	
600699	均胜电子	6000	6000	0	21.133	21.158	21.680	2.47	3128.506	130080.000	上海Ａ	E050575160	0	人民币	
600702	舍得酒业	500	500	0	27.975	28.014	27.700	-1.12	-156.627	13850.000	上海Ａ	E050575160	0	人民币	
600703	三安光电	21100	21100	0	24.067	24.095	25.550	6.04	30655.156	539105.000	上海Ａ	E050575160	0	人民币	
600710	苏美达	300	300	0	4.621	4.642	4.610	-0.70	-9.711	1383.000	上海Ａ	E050575160	0	人民币	
600713	南京医药	100	100	0	4.241	4.295	4.330	0.81	3.458	433.000	上海Ａ	E050575160	0	人民币	
600720	祁连山	1700	1700	0	17.216	17.237	16.310	-5.38	-1573.482	27727.000	上海Ａ	E050575160	0	人民币	
600724	XD宁波富	100	100	0	2.846	2.899	4.080	41.46	117.984	408.000	上海Ａ	E050575160	0	人民币	
600728	佳都科技	1400	1400	0	9.401	9.414	9.400	-0.15	-19.823	13160.000	上海Ａ	E050575160	0	人民币	
600729	重庆百货	200	200	0	31.138	31.195	31.550	1.14	70.964	6310.000	上海Ａ	E050575160	0	人民币	
600732	爱旭股份	300	300	0	6.834	6.858	7.710	12.46	255.441	2313.000	上海Ａ	E050575160	0	人民币	
600738	兰州民百	700	700	0	5.511	5.524	6.030	9.18	353.995	4221.000	上海Ａ	E050575160	0	人民币	
600740	山西焦化	300	300	0	5.991	6.014	5.950	-1.06	-19.121	1785.000	上海Ａ	E050575160	0	人民币	
600741	华域汽车	1200	1200	0	20.116	20.141	21.210	5.31	1281.839	25452.000	上海Ａ	E050575160	0	人民币	
600742	一汽富维	400	400	0	11.562	11.586	11.500	-0.75	-34.492	4600.000	上海Ａ	E050575160	0	人民币	
600746	江苏索普	300	300	0	6.301	6.324	6.430	1.68	31.732	1929.000	上海Ａ	E050575160	0	人民币	
600748	上实发展	800	800	0	5.255	5.267	5.280	0.25	10.692	4224.000	上海Ａ	E050575160	0	人民币	
600750	江中药业	600	600	0	13.131	13.153	13.700	4.16	328.016	8220.000	上海Ａ	E050575160	0	人民币	
600763	通策医疗	100	100	0	139.195	139.387	140.000	0.44	61.220	14000.000	上海Ａ	E050575160	0	人民币	
600764	中国海防	100	100	0	28.635	28.714	26.440	-7.93	-227.197	2644.000	上海Ａ	E050575160	0	人民币	
600765	XD中航重	700	700	0	9.597	9.614	9.650	0.38	25.210	6755.000	上海Ａ	E050575160	0	人民币	
600770	综艺股份	4400	4400	0	5.441	5.448	5.340	-1.98	-473.366	23496.000	上海Ａ	E050575160	0	人民币	
600773	西藏城投	600	600	0	6.111	6.126	6.000	-2.05	-75.272	3600.000	上海Ａ	E050575160	0	人民币	
600775	南京熊猫	1200	1200	0	8.326	8.339	8.390	0.62	61.531	10068.000	上海Ａ	E050575160	0	人民币	
600776	东方通信	200	200	0	15.953	15.994	15.810	-1.15	-36.825	3162.000	上海Ａ	E050575160	0	人民币	
600779	水井坊	200	200	0	47.935	48.009	49.290	2.67	255.945	9858.000	上海Ａ	E050575160	0	人民币	
600783	鲁信创投	300	300	0	13.582	13.613	14.280	4.91	200.030	4284.000	上海Ａ	E050575160	0	人民币	
600789	鲁抗医药	3600	3600	0	8.482	8.492	8.420	-0.85	-259.118	30312.000	上海Ａ	E050575160	0	人民币	
600801	华新水泥	2000	2000	0	27.745	27.778	24.900	-10.36	-5748.764	49800.000	上海Ａ	E050575160	0	人民币	
600802	福建水泥	3800	3800	0	12.137	12.151	11.100	-8.65	-3990.372	42180.000	上海Ａ	E050575160	0	人民币	
600803	XD新奥股	300	300	0	10.386	10.413	10.500	0.83	25.987	3150.000	上海Ａ	E050575160	0	人民币	
600804	鹏博士	9000	9000	0	8.111	8.121	7.930	-2.35	-1713.217	71370.000	上海Ａ	E050575160	0	人民币	
600805	悦达投资	900	900	0	4.221	4.231	4.200	-0.73	-27.756	3780.000	上海Ａ	E050575160	0	人民币	
600809	山西汾酒	200	200	0	129.260	129.417	130.300	0.68	176.419	26060.000	上海Ａ	E050575160	0	人民币	
600810	神马股份	200	200	0	7.431	7.464	7.310	-2.06	-30.691	1462.000	上海Ａ	E050575160	0	人民币	
600812	华北制药	2600	2600	0	7.716	7.726	8.690	12.48	2504.354	22594.000	上海Ａ	E050575160	0	人民币	
600814	杭州解百	400	400	0	5.218	5.236	5.200	-0.69	-14.322	2080.000	上海Ａ	E050575160	0	人民币	
600823	世茂股份	100	100	0	4.401	4.456	4.420	-0.81	-3.551	442.000	上海Ａ	E050575160	0	人民币	
600826	兰生股份	100	100	0	10.582	10.643	10.550	-0.88	-9.276	1055.000	上海Ａ	E050575160	0	人民币	
